Station Name,Latitude,Longitude,Search Term,Business Name,Business Category,Business Rating,Business Address,Business Phone,Business Distance (meters)
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Nossa Senhora,Restaurants,4.5,"R. Manoel Vitorino, 18",+557186155618,893.2186682454206
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Oliva,Restaurants,4.3,Shopping Barra,+557132476337,656.9667423994474
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Bento Boteco,Restaurants,4.0,"R. Cézar Zama, 316",+557130166035,1375.004100253755
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Quattro Amici Pizzeria,Restaurants,4.4,"R. Dom Marcos Teixeira, 35",+557132645999,1446.047044565326
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Salad Creations,Restaurants,4.5,"Avenida Centenario, 2992",+557130352710,780.140093948068
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Luna Lanches,Restaurants,4.0,"Av. Centenário, s/n - Chame-Chame,",+557186941181,484.69226355951093
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,La Bouche Creperia,Restaurants,3.8,"R. dias D'avila, 25",+557188795311,1473.1265354799643
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Boteco do Farol,Restaurants,4.0,"Avenida Oceânica, 1, Barra",+557132649311,1574.0305350771237
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Van Grogh Gastro Bar,Restaurants,2.8,"Av Marquês de Leão, 181,",,1411.9459953837984
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Caranguejo de Ondina,Restaurants,4.0,"R. Baependi, 11",+557132473600,919.9841586286786
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Speed,Restaurants,3.3,"Av. Oceânica, 2413",+557130340003,988.0464371796111
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Viva Gula!,Restaurants,3.8,"Av. Centenário, 2992",+557134528055,758.105380515861
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Tempero e Saúde,Restaurants,5.0,"Rua Desembargador Oscar Dantas, 80",+557130197055,835.7625511588269
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Espetinho do Guga,Restaurants,3.7,"Av. Oceânica, s/n",+557134834270,1560.2634689017477
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Scooby Dogs,Restaurants,4.8,"Rua Miguel Burnier, s/nº",+557134948784,895.1432643406572
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Stalo Restaurante,Restaurants,3.3,R. Baependi 222,+557133324286,918.9897962925925
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Cupim Pão de Batata,Restaurants,3.9,Shopping Barra,+557133281014,726.235297312214
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Di Mercatto,Restaurants,3.6,"R. da Graça, 120",+557133370000,1258.9032104560185
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Acqua Café,Restaurants,3.8,"Av. Sete de Setembro, 3244",,1472.7439727835733
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Caranguejo de Sergipe,Restaurants,3.6,"Av. Oceânica, s/n",+557131660001,915.9638826393118
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Solar Café,Restaurants,4.5,"R. da Graça, 284",+557133283444,1120.0541857596158
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Perini,Restaurants,3.8,"Av. Princesa Leopoldina, 398",+557132030084,784.1909557495627
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Bar e Lanchonete Sabor Regional,Restaurants,5.0,"Travessa Leovigildo Figueiras, 515",+557133284783,1373.5094943933411
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,San Mei,Restaurants,5.0,"R. Baependi, 1",+557132359061,987.5133436795339
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Pizzaria Casa de Pedra,Restaurants,4.5,"R. Flórida, 62",+557130336262,1212.065889852386
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Eddie Fine Burguers,Restaurants,4.5,CC Barra,+557130227754,780.140093948068
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Shiro Temaki,Restaurants,3.9,"R. da Flórida, 181",+557133373196,1213.5357521258752
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Guapo,Restaurants,3.2,"R. Maceió, 86",+557132641289,938.7731801485293
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Açaí Premium,Restaurants,3.5,"Avenida Oceânica, 08 - Barra",+557130132902,1583.9000950661566
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Restaurante Bangalô,Restaurants,3.3,"Rua Professor Aristides Novis, São Lázaro/Federação",,690.6708685480054
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Dona Xícara,Restaurants,3.6,R. Afonso Celso 330,+557132477322,1269.9286088488975
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Farol,Restaurants,3.1,"Av. Oceânica, 235",+557132646422,1422.307749513383
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Restaurants,Deli & Cia Restaurante,Restaurants,4.0,"Av. Euclides da Cunha, 167",+557130188699,807.1326097607189
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Lord Bar,Bars,4.0,"Rua Airosa Galvão, 2",,641.6253994354046
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Tarantino Art Bar,Bars,3.8,"R. Augusto Frederico Schmidt, 302",+5571992220798,867.3842720192818
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Business Bar,Bars,3.3,"R. Prof. Sabino Silva, 6",,474.8473890676248
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Five Sport Bar,Bars,2.5,"Av. Euclides da Cunha, s/n",,877.1902042145767
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Comida di buteco dos famosos,Bars,0.0,"Rua Manuel Barreto, 99,",+557132355728,624.8030272598104
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Platô,Bars,3.4,"R. Plínio Moscoso, 25",+557132371604,453.7289549804061
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Boteco do Farol,Bars,4.0,"Avenida Oceânica, 1, Barra",+557132649311,1574.0305350771237
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Alfredo di Roma,Bars,4.0,R. Morro do Escravo Miguel,+557133317775,490.0700786405082
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar Che Lagarto,Bars,4.0,"Av. Oceânica, 84",+557132352404,1481.5043357869927
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Espetos e Crepes,Bars,1.0,"Rua José Sátiro de Oliveira, Posto Esso, Chame-chame",,377.28772880754315
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Boteco do Caranguejo,Bars,3.2,"Av. Oceânica, s/n",,1372.039433405181
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar do Careca Barra,Bars,4.0,"Rua Greenfeld, 170 - Barra",+557132676095,1158.186538997295
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Club ON Music Bar,Bars,4.0,"R. Dias D'ávila, 33, Barra",+557132642556,1469.5699497580233
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar do Chico,Bars,3.7,Rua Presidente Kenedy 179,+557133363134,1254.417357999941
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Santeria Hostel Bar,Bars,4.0,"Av sete de setembro, 2914",+557130127030,1359.852420216915
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Camarote Caranguejo do Porto,Bars,3.5,"Av. Oceânica, 819",+557132459197,869.2474112936372
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bento Boteco,Bars,4.0,"R. Cézar Zama, 316",+557130166035,1375.004100253755
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar Tenda da Deusa,Bars,4.3,"Rua Professor Aristides Novis, s/nº",+557199843355,744.1392007860836
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Mestre Kuca,Bars,4.0,"Av.Sete de Setembro, Barra",+557134950998,1512.5305387210917
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Light House,Bars,4.0,"Rua Afonso Celso, 224",+557130130055,1386.0477516048354
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Floripa Butiquim,Bars,3.1,"R. Recife, 86",,945.7014194165283
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Groove Bar,Bars,3.4,"Av. Almirante Marquês de Leão, 351",+557132675124,1274.043727146253
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Boteco da Graça,Bars,0.0,R. Conde Filho 138,+557134896933,1057.8353205534597
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Deskolado,Bars,3.0,"Rua Belo Horizonte, 164, Barra, Salvador",,841.3322976286838
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Oui Restaurante,Bars,3.8,"Rua Dom Marcos Teixeira, 25",+557133214765,1453.3375864300176
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Tomé 1549,Bars,4.0,"Av Oceanica, 345, Barra",+557130225874,1280.5653489455594
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar e Restaurante Terraço do Farol,Bars,2.3,Av. Oceânica 115 Barra,,1533.5032114093303
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar e restaurante Pertinho de Casa,Bars,0.0,Rua Manuel Barreto,,629.9243771777701
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Du Chef,Bars,3.5,"R. Afonso Célso, 70",+557130424433,1552.7601874940972
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Buffet Cantinho Gourmet,Bars,4.0,Av. Oceânica 551,+557132640226,1082.7890333866274
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Ô Bar,Bars,3.0,"R. Barão de Itapoan, 218",+557130159677,1421.487308902995
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Farol,Bars,3.1,"Av. Oceânica, 235",+557132646422,1422.307749513383
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Habeas Copos,Bars,3.7,"Av. Almirante Marques de Leão, 172",+557132649771,1450.8059194273897
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar e Lanchonete Sabor Regional,Bars,5.0,"Travessa Leovigildo Figueiras, 515",+557133284783,1373.5094943933411
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,La Bouche Creperia,Bars,3.8,"R. dias D'avila, 25",+557188795311,1473.1265354799643
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,The Hotel,Bars,4.0,"Rua Belo Horizonte, 138 Jardim Brasil",+557132376067,850.3902976492262
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Biroska Pub,Bars,3.0,"Av. Almirante Marques de Leao, 8 - Barra",+557192377512,1536.569148656753
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Varanda do Farol,Bars,2.0,"Av. Oceanica, 551",,1087.8922789311578
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Espetinho do Guga,Bars,3.7,"Av. Oceânica, s/n",+557134834270,1560.2634689017477
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Martinha's House,Bars,0.0,"R. Caetano Moura, 66",+557191769816,980.7040529282141
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Espaço Bagacinho Restaurante,Bars,3.0,R. Comendador Bernardo Catarino 171 lj 15,+557132640051,1172.680124864792
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Espetos e Crepes,Bars,2.7,"R. José Sátiro de Oliveira, 6 - Posto Esso - Chame-Chame",+5507132479625,474.55028779969
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Barra Beer,Bars,0.0,"Rua Marquês Caravelas, 237",+557132647494,1108.6946843566795
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Tik Tok Bar Restaurante e Lanchonete,Bars,2.7,"Avenida Oceânica, 93 sl 05 e 06, Barra",,1527.5269125913735
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Bar e Restaurante Maria Maria,Bars,3.5,"Av. Alm. Marques de Leão, 263 - Barra",+557132647115,1351.5421202864975
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Galeto Show,Bars,3.0,"Av. Alm. Marques de Leão, 161",,1446.83839242557
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Bars,Beco da Rosália,Bars,3.3,"Av. Leovigildo Filgueiras, 530 - Garcia",+557133291281,1419.824436009749
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Triathlon Health Club,Fitness & Instruction,5.0,R. Comendador Horácio Urpia Júnior 75,+557133316568,1005.3520836122285
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Vibe Fitness,Fitness & Instruction,4.0,"Rua Professor Sabino Silva, 696 Ondina",+557133316637,37.3651652061599
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Unidade de Swasthya Yoga,Fitness & Instruction,0.0,R. Manoel Dias de Morais 10 lj 3,+557132452489,39.666913755770004
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Performes Condicionamento Físico,Fitness & Instruction,0.0,R. José Mirabeau Sampaio 200,+557133310637,304.0920327049921
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Well Fitness,Fitness & Instruction,3.8,"Rua Professor Sabino Silva, 696",+557130351313,37.3651652061599
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Bem Estar,Fitness & Instruction,0.0,Av. Oceânica 1545,+557132371106,323.8701752175655
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Physio Pilates Ondina,Fitness & Instruction,0.0,R. Roschild Moreira 1 - 2,+557132457777,605.4037338780587
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Triathlon Master,Fitness & Instruction,0.0,Al Rio de São Pedro 12,+557133316134,698.0484083685343
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Selfit Academias,Fitness & Instruction,5.0,"R. Augusto Frederico Schmith, 95",,647.5713541815944
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Yoga Santosha,Fitness & Instruction,5.0,"R. Flórida, 85",+557188040110,1243.7639822606984
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Acal Associação Capoeira Arte & Luta,Fitness & Instruction,5.0,"R. Macapá, 474",+557132353601,1082.6295929281916
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Pedra Pop Fitness,Fitness & Instruction,0.0,R. Augusto Frederico Schmith,+557132354716,770.3356290036437
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Edson Carvalho,Fitness & Instruction,4.0,"Av. Oceânica, 613",+557132641486,1023.006584127394
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Triatleta,Fitness & Instruction,0.0,Avenida Caetano Moura,,954.0182159327406
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Forma A3,Fitness & Instruction,0.0,"Rua Professor Severo Pessoa, n 29, São Lázaro/Federação",,941.0169957122629
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Estúdio Yogapratica,Fitness & Instruction,0.0,R. Rio de São Pedro 17,+557133316272,692.6318668978308
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Villa Salute,Fitness & Instruction,0.0,"R. da Graça, 275",+557130111792,1146.0767683696608
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Atelier do Corpo,Fitness & Instruction,0.0,R. Greenfeld 174,+557132674237,1138.4335580150357
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Escola de Vôlei da AAB,Fitness & Instruction,4.0,"Rua Barão de Itapuã, 218 Barra",+557132645011,1421.487308902995
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Training Center,Fitness & Instruction,0.0,R. Lord Cochrane 101,+557132644669,1231.942678426195
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Ponto Corpo Yoga Cintas Modeladoras,Fitness & Instruction,3.0,"R. Florianópolis, 31",+557132640018,981.2334825210451
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Bemstar Fitness,Fitness & Instruction,0.0,R. Presidente Kennedy 211,+557133360481,1271.3020313097577
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Studio de Pilates Thais Rohrs,Fitness & Instruction,3.0,"Rua Marques de Caravelas, 148 Sala 1 Barra",+557130161399,1198.5528442574841
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Núcleo do Movimento,Fitness & Instruction,0.0,"Av. Adhemar de Barros, 123",+557130135717,1051.4399389563748
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Barrafisio Serviços de Saúde,Fitness & Instruction,0.0,"Av. Almirante Marques de Leão, 627",+557130176777,1005.6629972725729
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Jaguatirica Fitness Barra,Fitness & Instruction,3.5,"Rua Afonso Celso, 161 Barra",+557130139087,1442.1550180544475
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Life Style Fight Center,Fitness & Instruction,0.0,"Lgo. do Campo Santo, 5",+557191608776,921.934464283786
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Corpore Pilates,Fitness & Instruction,0.0,R. Cônego José Loreto 73,+557134952624,1310.7212525795458
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Academia Paulo Meyra Barra,Fitness & Instruction,4.0,"Rua Barão de Itapuã, 218 Barra",+557132641394,1421.487308902995
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Fit Trainer Academia,Fitness & Instruction,0.0,Av. Araújo Pinho 167,+557133317858,1321.2980577046199
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Curves Academia,Fitness & Instruction,0.0,R. Afonso Celso 270,+557132647422,1335.1102595241575
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Tony Granjo Academia,Fitness & Instruction,0.0,R. Marechal Floriano 60,+557133366565,1366.8160805369
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Personal Club,Fitness & Instruction,0.0,Av. 7 de Setembro 3252,+557133366008,1418.9553170488643
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Life,Fitness & Instruction,0.0,Av. 7 de Setembro 2735,+557133367744,1403.1819138448734
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,ASKAB AAB,Fitness & Instruction,3.0,"Rua Barão de Itapoan, 218 Barra",+557132645011,1421.487308902995
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Shock Sports,Fitness & Instruction,0.0,Av. Oceânica 2400 - 2,+557132356751,1494.1491852167646
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Alpha Fitness,Fitness & Instruction,3.0,"R. Marquês de Caravellas, 62",,1276.3710953645211
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Vitória Fit,Fitness & Instruction,0.0,Av. 7 de Setembro 2604 fds,+557133365471,1549.3756177506327
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Corpo Studio Pilates,Fitness & Instruction,0.0,Av. Araújo Pinho 167 s 1,+557130137858,1321.2980577046199
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Lú e Pádua Qualidade de Vida,Fitness & Instruction,4.0,"Rua Recife, 244 Barra",+557132457378,873.2115952081346
5 - R. Prof. Sabino Silva,-13.00502,-38.517932,Fitness & Instruction,Felipe Uchôa Fitness,Fitness & Instruction,0.0,Av. Anita Garibaldi,+557133472159,1808.3766841263034
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Beach Stop,Restaurants,4.3,R. Stella Maris 214,+557133741679,442.09559215593595
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Dashi Sushi Bar,Restaurants,4.7,"R. Professor Carlos Ott, 79, Stella Maris",+557141414854,1051.4794660840043
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Cabana Doce Vida,Restaurants,4.0,R. Des. Adolfo Leitão Guerra,+557186283433,966.8969461934145
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Touro Louco,Restaurants,4.7,"Alameda Praia de Camboriú,108",,1732.9868054657602
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Fábrica da Feijoada,Restaurants,5.0,"Rua Paulo Freire, Stella Maris",+557186148035,1463.3361726940777
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Rey do Lanche,Restaurants,3.0,Praça de Stella Maris,+557133740230,198.10439526087168
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Papa Pizza Stella Maris,Restaurants,4.5,"Rua Euler Pereira Cardoso, Nº 5, Stella Maris",+557133745011,1203.1452279857854
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Sacre Temakis & Crepes,Restaurants,3.5,R. Capitão Melo 16 qd G,+557133744595,846.3898962680468
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Toni,Restaurants,4.5,,+557133741413,1407.727093284073
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Toca do Caranguejão,Restaurants,2.0,"R. Orlando Imbassahy, 64",+557133635250,1347.7104091736803
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Bar O Campeão,Restaurants,3.0,"Rua Jose Augusto Tourinho Dantas, Stella Maris",,1202.5360148870734
49 - Stella Maris,-12.93645,-38.32701,Restaurants,Donaeva,Restaurants,3.5,"Rua Gilberto Freyre, quadra E - lote 4",+557133744437,670.7349047337349
